Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),Unnamed: 8
23.124,5.095,0.03304,2.65378,1.35337,0.16833,0.00128,0.00025,
23.125,5.09375,0.03304,1.46174,1.88136,0.16829,0.00128,0.00025,
23.126,5.0925,0.03346,2.62608,1.16597,0.17037,0.00128,0.00025,
23.127,5.09375,0.03367,1.73551,0.0163,0.17148,0.00128,0.00025,
23.128,5.09375,0.03325,3.09947,0.02037,0.16935,0.00128,0.00025,
23.129,5.09375,0.03304,1.51877,0.03992,0.16829,0.00128,0.00025,
23.13,5.09375,0.03304,2.18446,1.30041,0.16829,0.00128,0.00025,
23.131,5.09625,0.03346,3.1451,0.24607,0.1705,0.00128,0.00025,
23.132,5.095,0.03283,2.57312,1.6141,0.16726,0.00128,0.00025,
23.133,5.09625,0.03283,2.57312,1.6141,0.1673,0.00128,0.00025,
23.134,5.0925,0.03346,1.36466,1.16261,0.17037,0.00128,0.00025,
23.135,5.095,0.03325,1.79158,1.61478,0.16939,0.00128,0.00025,
23.136,5.095,0.03325,1.20824,2.71303,0.16939,0.00128,0.00025,
23.137,5.0925,0.03346,1.53331,1.4111,0.17037,0.00128,0.00025,
23.138,5.0925,0.03283,2.15739,0.01792,0.16718,0.00128,0.00025,
23.139,5.09125,0.03283,1.63026,0.01955,0.16714,0.00128,0.00025,
23.14,5.09375,0.03283,1.58301,1.68241,0.16722,0.00128,0.00025,
23.141,5.0975,0.03304,0.94752,1.11943,0.16841,0.00128,0.00025,
23.142,5.09625,0.03304,3.12284,0.39596,0.16837,0.00128,0.00025,
23.143,5.09125,0.03408,2.77821,1.28075,0.17353,0.00128,0.00025,
23.144,5.09625,0.03304,2.77821,1.28075,0.16837,0.00128,0.00025,
23.145,5.09375,0.03408,2.65439,1.33208,0.17361,0.00128,0.00025,
23.146,5.0925,0.03262,1.79403,1.08114,0.16612,0.00128,0.00025,
23.147,5.0925,0.03304,2.15333,1.09255,0.16824,0.00128,0.00025,
23.148,5.09375,0.03304,3.03568,1.55287,0.16829,0.00128,0.00025,
23.149,5.09375,0.0345,1.71011,1.82336,0.17574,0.00128,0.00025,
23.15,5.095,0.03325,1.40867,0.04318,0.16939,0.00128,0.00025,
23.151,5.09375,0.03304,1.52599,0.01304,0.16829,0.00128,0.00025,
23.152,5.095,0.03325,2.07511,1.45348,0.16939,0.00128,0.00025,
23.153,5.0975,0.03346,1.2946,0.82695,0.17054,0.00128,0.00025,
23.154,5.095,0.03304,2.50366,2.08163,0.16833,0.00128,0.00025,
23.155,5.0925,0.03325,2.50366,2.08163,0.16931,0.00128,0.00025,
23.156,5.0925,0.03283,2.73178,1.38259,0.16718,0.00128,0.00025,
23.157,5.095,0.03283,3.11308,0.26234,0.16726,0.00128,0.00025,
23.158,5.095,0.03304,1.72152,1.93579,0.16833,0.00129,0.00025,
23.159,5.09375,0.03325,1.29053,1.65634,0.16935,0.00129,0.00025,
23.16,5.09375,0.03241,2.22095,0.02526,0.16509,0.00129,0.00025,
23.161,5.09125,0.03325,1.73293,0.01548,0.16927,0.00129,0.00025,
23.162,5.09375,0.03346,1.77448,1.40133,0.17042,0.00129,0.00025,
23.163,5.095,0.03262,2.34234,1.41437,0.1662,0.00129,0.00025,
23.164,5.09625,0.03304,0.90679,1.48606,0.16837,0.00129,0.00025,
23.165,5.09625,0.03304,1.30601,0.80332,0.16837,0.00129,0.00025,
23.166,5.09625,0.03304,1.30601,0.80332,0.16837,0.00129,0.00025,
23.167,5.09375,0.03304,1.85922,1.71909,0.16829,0.00129,0.00025,
23.168,5.09375,0.03367,3.12205,0.50758,0.17148,0.00129,0.00025,
23.169,5.09375,0.03325,0.96301,1.25387,0.16935,0.00129,0.00025,
23.17,5.095,0.03304,1.45185,0.03422,0.16833,0.00129,0.00025,
23.171,5.09375,0.03304,1.76471,0.01467,0.16829,0.00129,0.00025,
23.172,5.0925,0.03283,1.30683,1.482,0.16718,0.00129,0.00025,
23.173,5.095,0.03429,0.87421,1.52925,0.17472,0.00129,0.00025,
23.174,5.095,0.03325,2.51671,2.10445,0.16939,0.00129,0.00025,
23.175,5.09375,0.03325,3.01288,0.49617,0.16935,0.00129,0.00025,
23.176,5.0925,0.03304,1.54718,0.01874,0.16824,0.00129,0.00025,
23.177,5.0975,0.03346,1.54718,0.01874,0.17054,0.00129,0.00025,
23.178,5.0925,0.03408,2.7986,2.43849,0.17357,0.00129,0.00025,
23.179,5.0925,0.03346,1.94232,2.30895,0.17037,0.00129,0.00025,
23.18,5.09625,0.03367,1.64087,1.21965,0.17157,0.00129,0.00025,
23.181,5.0975,0.03283,2.98029,0.67297,0.16734,0.00129,0.00025,
23.182,5.09375,0.03367,1.57569,1.26283,0.17148,0.00129,0.00025,
23.183,5.09375,0.03367,2.77253,1.47955,0.17148,0.00129,0.00025,
23.184,5.09375,0.03367,2.78475,1.49177,0.17148,0.00129,0.00025,
23.185,5.095,0.03325,3.0308,0.42773,0.16939,0.00129,0.00025,
23.186,5.095,0.03304,1.03797,1.22291,0.16833,0.00129,0.00025,
23.187,5.0925,0.03304,2.57862,0.13687,0.16824,0.00129,0.00025,
23.188,5.0925,0.03304,2.57862,0.13687,0.16824,0.00129,0.00025,
23.189,5.09375,0.03367,2.37412,2.64217,0.17148,0.00129,0.00025,
23.19,5.09625,0.03262,0.70067,1.11374,0.16624,0.00129,0.00025,
23.191,5.0925,0.03325,1.85433,0.022,0.16931,0.00129,0.00025,
23.192,5.095,0.03325,2.14844,1.56184,0.16939,0.00129,0.00025,
23.193,5.095,0.03325,2.25273,1.91951,0.16939,0.00129,0.00025,
23.194,5.0925,0.03304,2.9257,2.99821,0.16824,0.00129,0.00025,
23.195,5.09375,0.03262,2.44582,1.22291,0.16616,0.00129,0.00025,
23.196,5.0925,0.03304,1.56836,0.05785,0.16824,0.00129,0.00025,
23.197,5.0925,0.03304,2.10934,1.76552,0.16824,0.00129,0.00025,
23.198,5.0925,0.0345,1.39889,1.45511,0.1757,0.00129,0.00025,
23.199,5.095,0.03346,1.39889,1.45511,0.17046,0.00129,0.00025,
23.2,5.0925,0.03304,1.83151,1.04937,0.16824,0.00129,0.00025,
23.201,5.0925,0.03283,2.0132,0.10836,0.16718,0.00129,0.00025,
23.202,5.0925,0.03346,1.75004,1.43474,0.17037,0.00129,0.00025,
23.203,5.095,0.03346,1.99853,1.39074,0.17046,0.00129,0.00025,
23.204,5.095,0.03241,0.83591,1.66286,0.16513,0.00129,0.00025,
23.205,5.0975,0.03304,1.37689,0.65097,0.16841,0.00129,0.00025,
23.206,5.0925,0.03304,2.16881,1.82744,0.16824,0.00129,0.00025,
23.207,5.09375,0.03325,2.84015,2.10689,0.16935,0.00129,0.00025,
23.208,5.0975,0.03304,1.10233,1.2001,0.16841,0.00129,0.00025,
23.209,5.0925,0.03367,2.02297,2.09385,0.17144,0.00129,0.00025,
23.21,5.095,0.03304,2.02297,2.09385,0.16833,0.00129,0.00025,
23.211,5.095,0.03367,1.16262,1.95618,0.17152,0.00129,0.00025,
23.212,5.095,0.03367,3.19539,0.20042,0.17152,0.00129,0.00025,
23.213,5.095,0.03387,1.34105,0.90354,0.17259,0.00129,0.00025,
23.214,5.095,0.03304,2.09061,0.68438,0.16833,0.00129,0.00025,
23.215,5.0975,0.03283,1.80708,1.17322,0.16734,0.00129,0.00025,
23.216,5.095,0.03304,2.03602,0.15724,0.16833,0.00129,0.00025,
23.217,5.09625,0.03325,1.46,1.81034,0.16943,0.00129,0.00025,
23.218,5.095,0.03367,1.6091,1.94721,0.17152,0.00129,0.00025,
23.219,5.095,0.03346,1.64984,0.04481,0.17046,0.00129,0.00025,
23.22,5.095,0.03325,2.92652,1.01516,0.16939,0.00129,0.00025,
23.221,5.0925,0.03325,2.92652,1.01516,0.16931,0.00129,0.00025,
23.222,5.095,0.03367,1.45348,0.00326,0.17152,0.00129,0.00025,
23.223,5.095,0.03346,2.58107,1.82581,0.17046,0.00129,0.00025,
23.224,5.095,0.03304,1.77286,1.88366,0.16833,0.00129,0.00025,
23.225,5.0975,0.03346,0.83917,1.6702,0.17054,0.00129,0.00025,
23.226,5.095,0.03262,0.8351,1.51703,0.1662,0.00129,0.00025,
23.227,5.09375,0.03325,1.03634,2.03683,0.16935,0.00129,0.00025,
23.228,5.0925,0.03387,2.555,1.53821,0.1725,0.00129,0.00025,
23.229,5.0925,0.03325,2.95992,0.8685,0.16931,0.00129,0.00025,
23.23,5.0925,0.03325,1.32638,1.45837,0.16931,0.00129,0.00025,
23.231,5.09625,0.03367,2.42301,2.08001,0.17157,0.00129,0.00025,
23.232,5.09375,0.03325,2.42301,2.08001,0.16935,0.00129,0.00025,
23.233,5.0925,0.03346,2.89882,2.10609,0.17037,0.00129,0.00025,
23.234,5.095,0.03304,1.78427,0.1328,0.16833,0.00129,0.00025,
23.235,5.09375,0.03304,1.62947,1.37038,0.16829,0.00129,0.00025,
23.236,5.09625,0.03283,1.82256,1.92196,0.1673,0.00129,0.00025,
23.237,5.09375,0.03387,2.30896,1.64576,0.17255,0.00129,0.00025,
23.238,5.09375,0.03325,1.28484,0.00815,0.16935,0.00129,0.00025,
23.239,5.095,0.03325,2.23726,1.20581,0.16939,0.00129,0.00025,
23.24,5.095,0.03367,1.17485,1.56266,0.17152,0.00129,0.00025,
23.241,5.095,0.03367,3.0414,0.37804,0.17152,0.00129,0.00025,
23.242,5.0925,0.03262,2.78965,2.94852,0.16612,0.00129,0.00025,
23.243,5.0925,0.03387,2.78965,2.94852,0.1725,0.00129,0.00025,
23.244,5.095,0.03387,2.23565,2.39779,0.17259,0.00129,0.00025,
23.245,5.095,0.03346,2.87115,1.00213,0.17046,0.00129,0.00025,
23.246,5.09375,0.03325,2.98929,0.74875,0.16935,0.00129,0.00025,
23.247,5.09375,0.03367,2.12566,1.52357,0.17148,0.00129,0.00025,
23.248,5.0925,0.03367,0.62654,1.95864,0.17144,0.00129,0.00025,
23.249,5.09375,0.03283,2.35623,0.01385,0.16722,0.00129,0.00025,
23.25,5.0925,0.03283,3.03899,0.51166,0.16718,0.00129,0.00025,
23.251,5.0925,0.03325,3.02758,0.41063,0.16931,0.00129,0.00025,
23.252,5.09875,0.03346,0.89622,2.03849,0.17058,0.00129,0.00025,
23.253,5.095,0.03283,1.51949,1.15693,0.16726,0.00129,0.00025,
23.254,5.0975,0.03346,1.51949,1.15693,0.17054,0.00129,0.00025,
23.255,5.09625,0.03325,2.21042,2.35544,0.16943,0.00129,0.00025,
23.256,5.09625,0.03325,2.85407,3.01131,0.16943,0.00129,0.00025,
23.257,5.095,0.03325,1.28812,2.15175,0.16939,0.00129,0.00025,
23.258,5.0925,0.03304,1.28812,2.15175,0.16824,0.00129,0.00025,
23.259,5.0925,0.03346,2.34322,1.14228,0.17037,0.00129,0.00025,
23.26,5.095,0.03367,0.89052,1.4527,0.17152,0.00129,0.00025,
23.261,5.0925,0.03325,1.57573,0.01141,0.16931,0.00129,0.00025,
23.262,5.0925,0.03304,1.74519,1.93177,0.16824,0.00129,0.00025,
23.263,5.095,0.03471,0.99074,1.96599,0.17685,0.00129,0.00025,
23.264,5.09125,0.03387,1.98473,1.49995,0.17246,0.00129,0.00025,
23.265,5.09125,0.03283,2.05154,0.94755,0.16714,0.00129,0.00025,
23.266,5.0925,0.03283,2.05154,0.94755,0.16718,0.00129,0.00025,
23.267,5.09375,0.03367,1.82178,1.03718,0.17148,0.00129,0.00025,
23.268,5.09625,0.03346,0.61677,2.97058,0.1705,0.00129,0.00025,
23.269,5.095,0.03262,3.11967,0.66891,0.1662,0.00129,0.00025,
23.27,5.095,0.03346,1.1105,1.62787,0.17046,0.00129,0.00025,
23.271,5.0925,0.03283,2.31552,0.58173,0.16718,0.00129,0.00025,
23.272,5.095,0.03367,2.24137,1.9888,0.17152,0.00129,0.00025,
23.273,5.095,0.03367,2.00836,0.75283,0.17152,0.00129,0.00025,
23.274,5.095,0.03241,1.84948,0.00733,0.16513,0.00129,0.00025,
23.275,5.095,0.03241,2.71637,1.46655,0.16513,0.00129,0.00025,
23.276,5.0925,0.03346,2.78318,1.51951,0.17037,0.00129,0.00025,
23.277,5.0925,0.03346,2.78318,1.51951,0.17037,0.00129,0.00025,
23.278,5.095,0.03262,2.27804,0.10021,0.1662,0.00129,0.00025,
23.279,5.09625,0.03346,3.10501,0.3316,0.1705,0.00129,0.00025,
23.28,5.095,0.03346,1.63031,0.64365,0.17046,0.00129,0.00025,
23.281,5.095,0.03283,0.84082,2.72615,0.16726,0.00129,0.00025,
23.282,5.09375,0.03283,1.78023,0.59558,0.16722,0.00129,0.00025,
23.283,5.09375,0.03346,1.6075,1.11783,0.17042,0.00129,0.00025,
23.284,5.0925,0.03346,3.18811,0.23954,0.17037,0.00129,0.00025,
23.285,5.09375,0.03283,3.03331,0.43996,0.16722,0.00129,0.00025,
23.286,5.095,0.03367,1.81607,1.71342,0.17152,0.00129,0.00025,
23.287,5.095,0.03325,2.04746,1.18383,0.16939,0.00129,0.00025,
23.288,5.0975,0.03325,2.04746,1.18383,0.16948,0.00129,0.00025,
23.289,5.095,0.03346,0.41388,2.79125,0.17046,0.00129,0.00025,
23.29,5.09375,0.03304,2.21442,1.56834,0.16829,0.00129,0.00025,
23.291,5.09375,0.03367,2.37818,1.53739,0.17148,0.00129,0.00025,
23.292,5.09375,0.03346,1.45428,0.96789,0.17042,0.00129,0.00025,
23.293,5.095,0.03346,1.38911,0.85628,0.17046,0.00129,0.00025,
23.294,5.0925,0.03408,2.37655,1.36955,0.17357,0.00129,0.00025,
23.295,5.09375,0.03346,2.2242,1.62212,0.17042,0.00129,0.00025,
23.296,5.09375,0.03346,1.71255,1.88283,0.17042,0.00129,0.00025,
23.297,5.0925,0.03367,1.99037,0.16457,0.17144,0.00129,0.00025,
23.298,5.095,0.03387,0.65748,2.90286,0.17259,0.00129,0.00025,
23.299,5.095,0.03304,0.65748,2.90286,0.16833,0.00129,0.00025,
23.3,5.095,0.03346,1.64491,2.36837,0.17046,0.00129,0.00025,
23.301,5.095,0.03304,2.10196,1.76712,0.16833,0.00129,0.00025,
23.302,5.09375,0.03304,1.8217,1.18052,0.16829,0.00129,0.00025,
23.303,5.095,0.03346,2.7187,2.97941,0.17046,0.00129,0.00025,
23.304,5.0975,0.03346,1.94472,0.53445,0.17054,0.00129,0.00025,
23.305,5.0925,0.03346,1.62861,0.65096,0.17037,0.00129,0.00025,
23.306,5.095,0.03346,2.69996,0.01711,0.17046,0.00129,0.00025,
23.307,5.0925,0.03367,1.49174,0.72428,0.17144,0.00129,0.00025,
23.308,5.09625,0.03346,1.67831,0.74383,0.1705,0.00129,0.00025,
23.309,5.0925,0.03262,1.95043,2.03679,0.16612,0.00129,0.00025,
23.31,5.0925,0.03304,1.95043,2.03679,0.16824,0.00129,0.00025,
23.311,5.095,0.03304,0.44891,1.5504,0.16833,0.00129,0.00025,
23.312,5.0925,0.03304,3.19694,0.23545,0.16824,0.00129,0.00025,
23.313,5.0925,0.03325,2.24373,1.08846,0.16931,0.00129,0.00025,
23.314,5.095,0.03304,2.45148,1.61151,0.16833,0.00129,0.00025,
23.315,5.0975,0.03283,2.40667,1.17563,0.16734,0.00129,0.00025,
23.316,5.09375,0.03304,1.8217,1.04039,0.16829,0.00129,0.00025,
23.317,5.095,0.03367,2.85721,1.06157,0.17152,0.00129,0.00025,
23.318,5.09375,0.03471,1.794,0.91004,0.17681,0.00129,0.00025,
23.319,5.09375,0.03367,2.79366,1.25955,0.17148,0.00129,0.00025,
23.32,5.095,0.03367,2.01398,1.3899,0.17152,0.00129,0.00025,
23.321,5.09375,0.03325,2.01398,1.3899,0.16935,0.00129,0.00025,
23.322,5.09625,0.03283,2.1859,0.33078,0.1673,0.00129,0.00025,
23.323,5.0925,0.03367,2.43195,1.6213,0.17144,0.00129,0.00025,
23.324,5.095,0.03367,1.35896,0.68763,0.17152,0.00129,0.00025,
23.325,5.095,0.03346,1.95778,2.01237,0.17046,0.00129,0.00025,
23.326,5.09625,0.03283,2.23316,1.74514,0.1673,0.00129,0.00025,
23.327,5.0975,0.03325,2.97293,0.81554,0.16948,0.00129,0.00025,
23.328,5.095,0.03283,2.98189,0.66726,0.16726,0.00129,0.00025,
23.329,5.095,0.03283,1.1675,1.33289,0.16726,0.00129,0.00025,
23.33,5.09375,0.03304,1.06077,1.7818,0.16829,0.00129,0.00025,
23.331,5.09375,0.03346,2.25841,1.328,0.17042,0.00129,0.00025,
23.332,5.0975,0.03283,2.25841,1.328,0.16734,0.00129,0.00025,
23.333,5.09375,0.03367,2.0295,2.60225,0.17148,0.00129,0.00025,
23.334,5.09625,0.03304,2.68373,1.94151,0.16837,0.00129,0.00025,
23.335,5.095,0.03346,2.28451,1.53333,0.17046,0.00129,0.00025,
23.336,5.095,0.03325,2.20955,1.92114,0.16939,0.00129,0.00025,
23.337,5.09625,0.03304,3.03895,0.39026,0.16837,0.00129,0.00025,
23.338,5.09625,0.03304,2.61366,2.82956,0.16837,0.00129,0.00025,
23.339,5.09625,0.03346,1.70605,0.62734,0.1705,0.00129,0.00025,
23.34,5.0925,0.03367,1.45837,0.96627,0.17144,0.00129,0.00025,
23.341,5.095,0.03346,2.5216,1.78263,0.17046,0.00129,0.00025,
23.342,5.095,0.03325,1.64006,0.42203,0.16939,0.00129,0.00025,
23.343,5.09375,0.03387,1.64006,0.42203,0.17255,0.00129,0.00025,
23.344,5.09625,0.03304,3.10422,0.0163,0.16837,0.00129,0.00025,
23.345,5.095,0.03346,1.9709,0.8392,0.17046,0.00129,0.00025,
23.346,5.09125,0.03325,2.75876,1.71995,0.16927,0.00129,0.00025,
23.347,5.09125,0.03283,1.20828,1.88942,0.16714,0.00129,0.00025,
23.348,5.095,0.03283,2.11185,0.01874,0.16726,0.00129,0.00025,
23.349,5.0925,0.03429,2.05482,0.48722,0.17463,0.00129,0.00025,
23.35,5.095,0.03325,1.3142,0.87342,0.16939,0.00129,0.00025,
23.351,5.0925,0.03283,1.36227,0.79031,0.16718,0.00129,0.00025,
23.352,5.09625,0.03346,1.75498,1.18058,0.1705,0.00129,0.00025,
23.353,5.095,0.03346,1.7998,0.41634,0.17046,0.00129,0.00025,
23.354,5.095,0.03367,1.7998,0.41634,0.17152,0.00129,0.00025,
23.355,5.0925,0.03283,2.1551,0.00733,0.16718,0.00129,0.00025,
23.356,5.0925,0.03283,0.70397,3.00411,0.16718,0.00129,0.00025,
23.357,5.095,0.03283,2.87374,1.00218,0.16726,0.00129,0.00025,
23.358,5.0925,0.03367,0.5622,2.48101,0.17144,0.00129,0.00025,
23.359,5.09375,0.03367,2.78085,1.45031,0.17148,0.00129,0.00025,
23.36,5.0925,0.03408,2.02148,0.52879,0.17357,0.00129,0.00025,
23.361,5.095,0.03346,2.54212,1.53913,0.17046,0.00129,0.00025,
23.362,5.09375,0.03325,1.29958,1.50735,0.16935,0.00129,0.00025,
23.363,5.09375,0.03408,2.30258,1.62957,0.17361,0.00129,0.00025,
23.364,5.095,0.03304,1.90007,1.31343,0.16833,0.00129,0.00025,
23.365,5.095,0.03346,1.90007,1.31343,0.17046,0.00129,0.00025,
23.366,5.0925,0.03346,0.69918,1.46193,0.17037,0.00129,0.00025,
23.367,5.09375,0.03346,2.10081,0.09616,0.17042,0.00129,0.00025,
23.368,5.09375,0.0345,2.97601,0.67963,0.17574,0.00129,0.00025,
23.369,5.095,0.03283,1.35029,1.06018,0.16726,0.00129,0.00025,
23.37,5.095,0.03304,3.10802,0.63725,0.16833,0.0013,0.00025,
23.371,5.095,0.03304,2.2752,1.69499,0.16833,0.0013,0.00025,
23.372,5.09375,0.03367,2.98008,0.79208,0.17148,0.0013,0.00025,
23.373,5.095,0.03346,1.54342,0.58347,0.17046,0.0013,0.00025,
23.374,5.095,0.03367,2.17985,1.827,0.17152,0.0013,0.00025,
23.375,5.0925,0.03367,2.19534,1.43585,0.17144,0.0013,0.00025,
23.376,5.09375,0.03304,2.19534,1.43585,0.16829,0.0013,0.00025,
23.377,5.095,0.03325,1.67791,0.95345,0.16939,0.0013,0.00025,
23.378,5.095,0.03346,1.14496,1.48804,0.17046,0.0013,0.00025,
23.379,5.095,0.03346,2.03077,1.70073,0.17046,0.0013,0.00025,
23.38,5.09375,0.03387,0.9396,1.43262,0.17255,0.0013,0.00025,
23.381,5.0925,0.03325,1.80096,1.792,0.16931,0.0013,0.00025,
23.382,5.0925,0.03304,1.82134,1.50759,0.16824,0.0013,0.00025,
23.383,5.0925,0.03429,1.90364,0.80432,0.17463,0.0013,0.00025,
23.384,5.09625,0.03429,1.67058,1.85556,0.17476,0.0013,0.00025,
23.385,5.09125,0.03262,1.59805,1.50759,0.16607,0.0013,0.00025,
23.386,5.09125,0.03325,2.26383,0.0163,0.16927,0.0013,0.00025,
23.387,5.095,0.03325,2.26383,0.0163,0.16939,0.0013,0.00025,
23.388,5.09375,0.03346,1.93648,1.11052,0.17042,0.0013,0.00025,
23.389,5.095,0.03304,0.52265,2.02209,0.16833,0.0013,0.00025,
23.39,5.0925,0.03367,2.83093,2.98748,0.17144,0.0013,0.00025,
23.391,5.095,0.03325,2.57654,2.89942,0.16939,0.0013,0.00025,
23.392,5.095,0.03325,1.64947,0.77215,0.16939,0.0013,0.00025,
23.393,5.0925,0.03325,1.72938,0.47535,0.16931,0.0013,0.00025,
23.394,5.09375,0.03304,2.62057,2.85294,0.16829,0.0013,0.00025,
23.395,5.09125,0.03346,1.70084,1.54592,0.17033,0.0013,0.00025,
23.396,5.09375,0.03346,1.40813,0.57646,0.17042,0.0013,0.00025,
23.397,5.09625,0.03346,2.03269,0.16226,0.1705,0.0013,0.00025,
23.398,5.09625,0.03346,2.03269,0.16226,0.1705,0.0013,0.00025,
23.399,5.0925,0.03325,0.43703,1.58587,0.16931,0.0013,0.00025,
23.4,5.09375,0.03325,1.44726,1.24749,0.16935,0.0013,0.00025,
23.401,5.09375,0.03283,2.07834,2.42242,0.16722,0.0013,0.00025,
23.402,5.095,0.03283,1.23037,1.39915,0.16726,0.0013,0.00025,
23.403,5.095,0.03367,1.94218,0.78926,0.17152,0.0013,0.00025,
23.404,5.0925,0.03367,1.92831,0.54384,0.17144,0.0013,0.00025,
23.405,5.09875,0.03367,2.46563,1.63234,0.17165,0.0013,0.00025,
23.406,5.09375,0.03325,1.94136,1.32169,0.16935,0.0013,0.00025,
23.407,5.0975,0.03346,2.54472,1.81824,0.17054,0.0013,0.00025,
23.408,5.095,0.03325,1.58179,1.93321,0.16939,0.0013,0.00025,
23.409,5.09625,0.03367,1.58179,1.93321,0.17157,0.0013,0.00025,
23.41,5.09625,0.03262,3.12852,0.16226,0.16624,0.0013,0.00025,
23.411,5.095,0.03262,1.73834,0.62701,0.1662,0.0013,0.00025,
23.412,5.095,0.03304,2.517,1.48558,0.16833,0.0013,0.00025,
23.413,5.0925,0.03408,2.07019,0.83574,0.17357,0.0013,0.00025,
23.414,5.09375,0.03346,1.36001,1.97316,0.17042,0.0013,0.00025,
23.415,5.095,0.03367,2.33844,0.65473,0.17152,0.0013,0.00025,
23.416,5.095,0.03304,1.59402,0.64739,0.16833,0.0013,0.00025,
23.417,5.09375,0.03325,2.1558,1.46519,0.16935,0.0013,0.00025,
23.418,5.09375,0.03367,1.69023,1.3062,0.17148,0.0013,0.00025,
23.419,5.09375,0.03325,1.69023,1.3062,0.16935,0.0013,0.00025,
23.42,5.09375,0.03325,1.75872,0.15655,0.16935,0.0013,0.00025,
23.421,5.09375,0.03346,1.75872,0.15655,0.17042,0.0013,0.00025,
23.422,5.095,0.03387,2.29603,0.61477,0.17259,0.0013,0.00025,
23.423,5.0925,0.03346,1.96418,2.02778,0.17037,0.0013,0.00025,
23.424,5.0925,0.03325,2.27075,2.62217,0.16931,0.0013,0.00025,
23.425,5.09625,0.03304,2.33598,2.60994,0.16837,0.0013,0.00025,
23.426,5.09125,0.03346,0.76561,0.9507,0.17033,0.0013,0.00025,
23.427,5.095,0.03325,1.79785,2.20471,0.16939,0.0013,0.00025,
23.428,5.095,0.03304,1.35267,1.60461,0.16833,0.0013,0.00025,
23.429,5.09625,0.03304,1.7742,0.1541,0.16837,0.0013,0.00025,
23.43,5.095,0.03325,2.45339,2.62217,0.16939,0.0013,0.00025,
23.431,5.09375,0.03367,2.00984,0.74115,0.17148,0.0013,0.00025,
23.432,5.09625,0.03283,2.00984,0.74115,0.1673,0.0013,0.00025,
23.433,5.095,0.03408,1.04525,1.00122,0.17365,0.0013,0.00025,
23.434,5.0925,0.03346,3.03465,1.70567,0.17037,0.0013,0.00026,
23.435,5.09625,0.03346,2.72075,1.36405,0.1705,0.0013,0.00026,
23.436,5.09375,0.03304,1.81085,0.48104,0.16829,0.0013,0.00026,
23.437,5.09375,0.03304,0.70526,1.30616,0.16829,0.0013,0.00026,
23.438,5.09125,0.03304,1.67632,0.1541,0.1682,0.0013,0.00026,
23.439,5.0925,0.03408,3.12108,0.53975,0.17357,0.0013,0.00026,
23.44,5.0925,0.03346,2.55932,2.77456,0.17037,0.0013,0.00026,
23.441,5.09375,0.03325,2.37179,1.43906,0.16935,0.0013,0.00026,
23.442,5.09625,0.03325,1.65023,1.23848,0.16943,0.0013,0.00026,
23.443,5.09625,0.03367,1.65023,1.23848,0.17157,0.0013,0.00026,
23.444,5.095,0.03304,2.10179,2.50046,0.16833,0.0013,0.00026,
23.445,5.09375,0.03367,1.58408,1.32238,0.17148,0.0013,0.00026,
23.446,5.09375,0.03304,1.62159,1.4194,0.16829,0.0013,0.00026,
23.447,5.09125,0.03304,1.40798,1.10226,0.1682,0.0013,0.00026,
23.448,5.0925,0.03325,1.98112,0.83974,0.16931,0.0013,0.00026,
23.449,5.095,0.03304,3.10702,0.02609,0.16833,0.0013,0.00026,
23.45,5.09625,0.03325,0.7949,1.16585,0.16943,0.0013,0.00026,
23.451,5.09625,0.03367,2.73118,2.75808,0.17157,0.0013,0.00026,
23.452,5.095,0.03367,2.30968,1.80258,0.17152,0.0013,0.00026,
23.453,5.09125,0.03262,2.78173,2.55508,0.16607,0.0013,0.00026,
23.454,5.095,0.03367,2.78173,2.55508,0.17152,0.0013,0.00026,
23.455,5.095,0.03346,0.7508,1.31737,0.17046,0.0013,0.00026,
23.456,5.095,0.03346,2.19127,1.619,0.17046,0.0013,0.00026,
23.457,5.09625,0.03304,2.7179,2.9967,0.16837,0.0013,0.00026,
23.458,5.0925,0.03325,3.04398,0.4557,0.16931,0.0013,0.00026,
23.459,5.09375,0.03304,1.55052,0.03668,0.16829,0.0013,0.00026,
23.46,5.09375,0.03387,2.26056,0.01223,0.17255,0.0013,0.00026,
23.461,5.095,0.03367,1.91899,0.17119,0.17152,0.0013,0.00026,
23.462,5.095,0.03325,1.88639,1.56927,0.16939,0.0013,0.00026,
23.463,5.09375,0.03429,2.73991,2.70485,0.17468,0.0013,0.00026,
23.464,5.09125,0.03367,2.0853,2.10323,0.1714,0.0013,0.00026,
23.465,5.09125,0.03367,2.0853,2.10323,0.1714,0.0013,0.00026,
23.466,5.0925,0.03304,0.42063,2.75612,0.16824,0.0013,0.00026,
23.467,5.095,0.03367,1.41433,1.50808,0.17152,0.0013,0.00026,
23.468,5.09375,0.03367,1.60427,0.04157,0.17148,0.0013,0.00026,
23.469,5.095,0.03304,3.09768,1.15022,0.16833,0.0013,0.00026,
23.47,5.095,0.03367,1.88225,0.51112,0.17152,0.0013,0.00026,
23.471,5.095,0.03283,2.39744,2.81563,0.16726,0.0013,0.00026,
23.472,5.095,0.03325,2.76753,2.3844,0.16939,0.0013,0.00026,
23.473,5.095,0.03325,2.10397,1.47792,0.16939,0.0013,0.00026,
23.474,5.095,0.03325,1.0744,1.62791,0.16939,0.0013,0.00026,
